"slc","ppe","egdd","esm","efm","eff","moistureDeduction","temperatureDeduction","basicClimateRating","springMoisture","fallMoisture","fallFrost","points","class"
980042,-231.2,1022,-15.2,2,0,16.24,57.8,42.2,3.48,0.2,0,40.64704,"4AH"
427014,6.2,840,37.6,86.2,0,0,73,27,8.76,8.62,0,22.3074,"5H"
701010,-296.9,1550,-17.3,-21.1,0,29.38,5,70.62,3.27,0,0,68.310726,"2A"
485015,-76.8,1412,54.6,24.5,0,0,18.8,81.2,10,2.45,0,71.0906,"2H"
784005,-326.6,1668,-26,-32.3,0,35.32,0,64.68,2.4,0,0,63.12768,"2A"
585021,-187.5,1168,-15.9,4.2,0,7.5,43.2,56.8,3.41,0.42,0,54.62456,"3H"
920047,-34.9,432,11.3,52.2,0,0,93.4,6.59999999999999,6.13,5.22,0,5.85089999999999,"7H"
497001,-133.3,1689,47.8,16.4,0,0,0,103.34,9.78,1.64,0,91.538572,"1"
961040,-119.9,766,14.4,64.9,0,0,76.7,23.3,6.44,6.49,0,20.28731,"5H"
771008,-341.3,1549,-31.8,-37.7,0,38.26,5.09999999999999,61.74,1.82,0,0,60.616332,"2A"
916006,-134.5,457,7.6,48.9,0,0,92.15,7.84999999999999,5.76,4.89,0,7.01397499999999,"7H"
507012,-76.3,1623,63.7,29.5,0,0,0,102.3,10,2.95,0,89.05215,"1"
484012,-72.1,1356,48.8,33.9,0,0,24.4,75.6,9.88,3.39,0,65.56788,"2H"
946034,38.8,1272,100.9,102.6,0,0,32.8,67.2,10,10,0,53.76,"3H"
190005,-24.3,515,20.6,67.2,0,0,89.25,10.75,7.06,6.72,0,9.26865,"7H"
986010,-61,663,22.5,37.3,0,0,81.85,18.15,7.25,3.73,0,16.15713,"6H"
866004,-149.9,649,6.2,34.3,0,0,82.55,17.45,5.62,3.43,0,15.870775,"6H"
915009,-126.5,423,8.3,46.8,0,0,93.85,6.15000000000001,5.83,4.68,0,5.50363500000001,"7H"
990008,-272.7,1530,-4.8,-5.5,0,24.54,7,75.46,4.52,0,0,72.049208,"2A"
963013,-75.5,526,17.7,67.3,0,0,88.7,11.3,6.77,6.73,0,9.7745,"7H"
690010,-259.8,1334,-14.1,-11.7,0,21.96,26.6,73.4,3.59,0,0,70.76494,"2AH"
483036,-59.1,1769,38.8,26,0,0,0,116.9,8.88,2.6,0,103.47988,"1"
592011,-172.3,1339,-23.2,-0.7,0,4.46,26.1,73.9,2.68,0,0,71.91948,"2H"
661010,-233.7,1320,-8,1.8,0,16.74,28,72,4.2,0.18,0,68.8464,"2AH"
840003,-251.8,1630,-11.5,-1.4,0,20.36,0,79.64,3.85,0,0,76.57386,"2A"
566001,-215,2343,26.7,1,0,13,0,87,7.67,0.1,0,80.2401,"1"
944045,-56.7,545,47.8,74,0,0,87.75,12.25,9.78,7.4,0,10.14545,"6H"
991009,-131.7,806,47,2.1,0,0,74.7,25.3,9.7,0.21,0,22.79277,"5H"
195011,-215.7,860,9.1,24.8,0,13.14,72,28,5.91,2.48,0,25.6508,"5H"
348022,-166.7,1099,2.6,35.4,0,3.34,50.1,49.9,5.26,3.54,0,45.5088,"3H"
504017,-137.5,1755,54.2,17.9,0,0,0,102.5,10,1.79,0,90.41525,"1"
642002,-194.9,1345,-6.8,23.2,0,8.98,25.5,74.5,4.32,2.32,0,69.5532,"2H"
523008,-25.2,1581,104.4,43.9,0,0,1.89999999999998,98.1,10,4.39,0,83.98341,"1"
440004,23.7,1041,53.8,76.1,0,0,55.9,44.1,10,7.61,0,36.33399,"4H"
770005,-345.8,1656,-30.3,-34.2,0,39.16,0,60.84,1.97,0,0,59.641452,"3A"
970001,-110.5,778,4,29.4,0,0,76.1,23.9,5.4,2.94,0,21.90674,"5H"
997006,-0.3,560,20.1,45,0,0,87,13,7.01,4.5,0,11.5037,"6H"
372048,-133.5,1403,5.2,42.7,0,0,19.7,80.3,5.52,4.27,0,72.43863,"2H"
914004,-101.1,449,10.8,59,0,0,92.55,7.45,6.08,5.9,0,6.55749,"7H"
516025,73.1,1447,102.9,45.2,0,0,15.3,84.7,10,4.52,0,72.40156,"2H"
985026,-30.1,617,60.2,50.5,0,0,84.15,15.85,10,5.05,0,13.464575,"6H"
505005,-135.7,1704,50.5,17.2,0,0,0,102.86,10,1.72,0,90.804808,"1"
923010,-36.8,331,14.8,64.2,0,0,98.45,1.55,6.48,6.42,0,1.35005,"7H"
965003,-66.9,472,11.9,42.9,0,0,91.4,8.59999999999999,6.19,4.29,0,7.69871999999999,"7H"
441023,-123.8,1391,26.2,39.6,0,0,20.9,79.1,7.62,3.96,0,69.94022,"2H"
832004,-379.1,1578,-35.7,-52.9,0,45.82,2.19999999999999,54.18,1.43,0,0,53.405226,"3A"
944012,-24.5,790,65.7,109.7,0,0,75.5,24.5,10,10,0,19.6,"6H"
516070,-2.2,1566,79.5,37.4,0,0,3.39999999999998,96.6,10,3.74,0,83.32716,"1"
591014,-202.8,1240,-22.3,3.1,0,10.56,36,64,2.77,0.31,0,62.0288,"2H"
576003,-254.9,1284,-2.1,22.4,0,20.98,31.6,68.4,4.79,2.24,0,63.59148,"2AH"
425044,-109.7,1480,20.9,44.2,0,0,12,88,7.09,4.42,0,77.8712,"2"
634002,-156.9,1216,-3.5,31.7,0,1.38,38.4,61.6,4.65,3.17,0,56.78288,"3H"
919017,-110.4,477,8.9,59,0,0,91.15,8.84999999999999,5.89,5.9,0,7.80658499999999,"7H"
257007,-209.9,959,7.1,26.4,0,11.98,64.1,35.9,5.71,2.64,0,32.90235,"4H"
440001,7.9,1068,50.2,74.2,0,0,53.2,46.8,10,7.42,0,38.64744,"4H"
745002,-265.6,1461,-7.9,-11,0,23.12,13.9,76.88,4.21,0,0,73.643352,"2A"
339009,-148.9,978,8.1,46.5,0,0,62.2,37.8,5.81,4.65,0,33.84612,"4H"
736005,-303.8,1549,-20.2,-25.7,0,30.76,5.09999999999999,69.24,2.98,0,0,67.176648,"2A"
428053,-58.6,1156,24.9,71.2,0,0,44.4,55.6,7.49,7.12,0,47.47684,"3H"
174009,-55.8,366,14.6,33.6,0,0,96.7,3.3,6.46,3.36,0,2.97594,"7H"
317011,60.9,610,62,70.9,0,0,84.5,15.5,10,7.09,0,12.85105,"6H"
482006,-28.9,1418,55.4,49.5,0,0,18.2,81.8,10,4.95,0,69.5709,"2H"
458005,2.4,1128,61.1,64.9,0,0,47.2,52.8,10,6.49,0,44.09328,"4H"
415008,-66.3,1341,33.9,51.9,0,0,25.9,74.1,8.39,5.19,0,64.03722,"2H"
105014,154.3,1,28.3,56.7,0,0,114.95,-14.95,7.83,5.67,0,-12.93175,"7H"
975003,-92.1,332,26.8,24,0,0,98.4,1.59999999999999,7.68,2.4,0,1.43871999999999,"7H"
380001,-211.9,1640,-14.1,-3,0,12.38,0,87.62,3.59,0,0,84.474442,"1"
497002,-128.5,1695,49.9,17.6,0,0,0,104.3,9.99,1.76,0,92.04475,"1"
745010,-281.4,1536,-13,-17.5,0,26.28,6.39999999999998,73.72,3.7,0,0,70.99236,"2A"
1013005,-181.6,1116,-9.5,24.4,0,6.32,48.4,51.6,4.05,2.44,0,48.25116,"3H"
947004,66.3,1372,117.4,110.9,0,0,22.8,77.2,10,10,0,61.76,"2H"
471008,-9.8,1226,82.2,61.8,0,0,37.4,62.6,10,6.18,0,52.47132,"3H"
189004,1.1,322,18.5,57.1,0,0,98.9,1.09999999999999,6.85,5.71,0,0.961839999999995,"7H"
8023,59.7,63,21.4,45.6,0,0,111.85,-11.85,7.14,4.56,0,-10.46355,"7H"
813006,-342,1666,-31.2,-36.6,0,38.4,0,61.6,1.88,0,0,60.44192,"2A"
181006,-32.9,421,16.8,41.1,0,0,93.95,6.05,6.68,4.11,0,5.397205,"7H"
296008,24.6,689,39,84.5,0,0,80.55,19.45,8.9,8.45,0,16.075425,"6H"
263020,-217.3,1227,4,31.2,0,13.46,37.3,62.7,5.4,3.12,0,57.35796,"3H"
611002,-156.3,1265,-16.8,5.5,0,1.26,33.5,66.5,3.32,0.55,0,63.92645,"2H"
452006,37.5,752,54.9,69.7,0,0,77.4,22.6,10,6.97,0,18.76478,"6H"
999020,-21.4,542,33.9,27.4,0,0,87.9,12.1,8.39,2.74,0,10.75327,"6H"
420009,-116.8,1411,21.3,47.7,0,0,18.9,81.1,7.13,4.77,0,71.4491,"2H"
978012,-298.7,1204,-33.7,-27.2,0,29.74,39.6,60.4,1.63,0,0,59.41548,"3AH"
696003,-266.7,1370,-12.7,-13,0,23.34,23,76.66,3.73,0,0,73.800582,"2AH"
893001,-124.9,641,-5.3,21.9,0,0,82.95,17.05,4.47,2.19,0,15.91447,"6H"
521009,-21.6,1456,97.2,54.1,0,0,14.4,85.6,10,5.41,0,72.40904,"2"
470027,-62.3,1244,72.5,49.2,0,0,35.6,64.4,10,4.92,0,54.79152,"3H"
406001,-182.2,1319,14.7,38.8,0,6.44,28.1,71.9,6.47,3.88,0,64.45835,"2H"
618043,-87.9,1119,-15,12,0,0,48.1,51.9,3.5,1.2,0,49.4607,"3H"
413007,-237.3,1854,15.9,5.2,0,17.46,0,82.54,6.59,0.52,0,76.671406,"2A"
467003,-49.4,1157,62.8,46.3,0,0,44.3,55.7,10,4.63,0,47.55109,"3H"
489017,-89.3,1457,51.2,30.3,0,0,14.3,85.7,10,3.03,0,74.53329,"2"
307001,48.2,428,49.3,68.8,0,0,93.6,6.40000000000001,9.93,6.88,0,5.32416,"7H"
610020,-145.5,1296,-21.7,3,0,0,30.4,69.6,2.83,0.3,0,67.42152,"2H"
258012,-112.5,646,12.5,33.2,0,0,82.7,17.3,6.25,3.32,0,15.64439,"6H"
437011,-26.6,1091,41.2,68.5,0,0,50.9,49.1,9.12,6.85,0,41.25873,"4H"
897010,-249.6,912,-13.6,18.8,0,19.92,68.8,31.2,3.64,1.88,0,29.47776,"5AH"
712005,-212,1281,-2.9,9.6,0,12.4,31.9,68.1,4.71,0.96,0,64.23873,"2H"
988010,-172.4,921,13.2,9,0,4.48,67.9,32.1,6.32,0.9,0,29.78238,"5H"
512001,-110.8,1730,70.5,24.1,0,0,0,107.84,10,2.41,0,94.457056,"1"
558002,-192.5,1908,25,16.9,0,8.5,0,91.5,7.5,1.69,0,83.09115,"1"
501002,-105.3,1572,55.1,13.6,0,0,2.79999999999998,97.2,10,1.36,0,86.15808,"1"
540004,-59.8,1549,52.6,42.8,0,0,5.09999999999999,94.9,10,4.28,0,81.34828,"1"
423001,-112.8,1415,20.4,49.8,0,0,18.5,81.5,7.04,4.98,0,71.7037,"2H"
239012,-256.6,1313,-1.9,9.9,0,21.32,28.7,71.3,4.81,0.99,0,67.1646,"2AH"
297003,-32.3,511,26.1,60.3,0,0,89.45,10.55,7.61,6.03,0,9.11098,"7H"
232003,-232.4,1107,5.2,22.9,0,16.48,49.3,50.7,5.52,2.29,0,46.74033,"3AH"
888001,60.3,214,13.8,46,0,0,104.3,-4.3,6.38,4.6,0,-3.82786,"7H"
945022,113.9,1194,158.1,191.4,0,0,40.6,59.4,10,10,0,47.52,"3H"
289009,15.8,504,25.8,84.7,0,0,89.8,10.2,7.58,8.47,0,8.5629,"7H"
342001,-178.6,1104,4,36.8,0,5.72,49.6,50.4,5.4,3.68,0,45.82368,"3H"
1003019,-176.8,699,24.9,-2.6,0,5.36,80.05,19.95,7.49,0,0,18.455745,"6H"
543005,-186.6,1981,24.9,17.4,0,7.32,0,92.68,7.49,1.74,0,84.125636,"1"
615012,-165,1277,-19.5,-3.4,0,3,32.3,67.7,3.05,0,0,65.63515,"2H"
794001,-324.4,1645,-25,-35.5,0,34.88,0,65.12,2.5,0,0,63.492,"2A"
903003,-189,672,0.7,33,0,7.8,81.4,18.6,5.07,3.3,0,17.04318,"6H"
242020,-252.5,1209,-4.8,9.9,0,20.5,39.1,60.9,4.52,0.99,0,57.54441,"3AH"
987003,-76.1,657,21.9,33.4,0,0,82.15,17.85,7.19,3.34,0,15.970395,"6H"
242026,-262.4,1235,-9,6.4,0,22.48,36.5,63.5,4.1,0.64,0,60.4901,"2AH"
565020,-214.2,2334,31.3,-4.5,0,12.84,0,87.16,8.13,0,0,80.073892,"1"
328002,62.5,825,61,74.5,0,0,73.75,26.25,10,7.45,0,21.669375,"5H"
915001,-137.1,434,8.6,43.3,0,0,93.3,6.7,5.86,4.33,0,6.01727,"7H"
967014,-84.8,657,9.3,32.4,0,0,82.15,17.85,5.93,3.24,0,16.213155,"6H"
395001,-123,1197,13.4,51.5,0,0,40.3,59.7,6.34,5.15,0,52.84047,"3H"
276025,-97.5,750,17.3,44.7,0,0,77.5,22.5,6.73,4.47,0,19.98,"6H"
393043,-159,1232,9,42.3,0,1.8,36.8,63.2,5.9,4.23,0,56.79784,"3H"
733001,-271.3,1403,-18.5,-20.4,0,24.26,19.7,75.74,3.15,0,0,73.35419,"2AH"
870003,-142.5,684,10.3,34.7,0,0,80.8,19.2,6.03,3.47,0,17.376,"6H"
925022,-222.7,1038,-16.2,21.3,0,14.54,56.2,43.8,3.38,2.13,0,41.38662,"4H"
982040,-203,1102,-14.4,10.3,0,10.6,49.8,50.2,3.56,1.03,0,47.89582,"3H"
254002,-98.9,887,5.7,30.2,0,0,70.65,29.35,5.57,3.02,0,26.828835,"5H"
1031027,-146.9,1166,16.5,47,0,0,43.4,56.6,6.65,4.7,0,50.1759,"3H"
299004,-17.3,510,31.6,65.1,0,0,89.5,10.5,8.16,6.51,0,8.95965,"7H"
261021,-215.1,1093,5.9,28.8,0,13.02,50.7,49.3,5.59,2.88,0,45.12429,"3H"
225003,-164.3,843,11.7,31.5,0,2.86,72.85,27.15,6.17,3.15,0,24.61962,"5H"
984009,-106,324,28.3,5.1,0,0,98.8,1.2,7.83,0.51,0,1.09992,"7H"
252003,-226.7,1330,-17.6,7.5,0,15.34,27,73,3.24,0.75,0,70.0873,"2AH"
302004,-7.3,408,27.6,59.7,0,0,94.6,5.40000000000001,7.76,5.97,0,4.65858000000001,"7H"
748003,-255.6,1480,-10.5,-12.8,0,21.12,12,78.88,3.95,0,0,75.76424,"2A"
944018,-141.5,1207,32.1,80.6,0,0,39.3,60.7,8.21,8.06,0,50.82411,"3H"
464016,147.7,1019,97.7,84,0,0,58.1,41.9,10,8.4,0,34.1904,"4H"
265014,-71.4,560,15.2,40.9,0,0,87,13,6.52,4.09,0,11.6207,"6H"
729022,-281.8,1443,-15.1,-22,0,26.36,15.7,73.64,3.49,0,0,71.069964,"2AH"
709013,-247.6,1451,-10.7,-6,0,19.52,14.9,80.48,3.93,0,0,77.317136,"2A"
1009008,-218.6,856,21.3,-16,0,13.72,72.2,27.8,7.13,0,0,25.81786,"5H"
112003,63.7,139,22.7,47.3,0,0,108.05,-8.05,7.27,4.73,0,-7.084,"7H"
566004,-212.3,2303,27.6,2.7,0,12.46,0,87.54,7.76,0.27,0,80.510538,"1"
321001,117.5,588,69.4,83.4,0,0,85.6,14.4,10,8.34,0,11.75904,"6H"
816012,-333.6,1663,-31.9,-36.4,0,36.72,0,63.28,1.81,0,0,62.134632,"2A"
113005,99.3,75,29.3,50.2,0,0,111.25,-11.25,7.93,5.02,0,-9.793125,"7H"
618032,-55,1072,-9.5,22.3,0,0,52.8,47.2,4.05,2.23,0,44.23584,"4H"
661001,-231.7,1302,-8.3,2.3,0,16.34,29.8,70.2,4.17,0.23,0,67.1112,"2AH"
190003,-12.9,514,21.3,71,0,0,89.3,10.7,7.13,7.1,0,9.17739,"7H"
946016,272,1297,196.8,215.6,0,0,30.3,69.7,10,10,0,55.76,"3H"
867004,-157.4,679,5.4,34.3,0,1.48,81.05,18.95,5.54,3.43,0,17.250185,"6H"
982047,-281.3,1398,-37.3,-11.6,0,26.26,20.2,73.74,1.27,0,0,72.803502,"2AH"
876001,-98.4,518,14.2,40.5,0,0,89.1,10.9,6.42,4.05,0,9.75877000000001,"7H"
375014,-219.6,1680,-14.9,-6.2,0,13.92,0,86.08,3.51,0,0,83.058592,"1"
344005,-150.4,1060,5.5,44.1,0,0.0800000000000018,54,46,5.55,4.41,0,41.4184,"4H"
393033,-131.7,1225,11.5,47.2,0,0,37.5,62.5,6.15,4.72,0,55.70625,"3H"
585020,-185.1,1174,-18.3,6.5,0,7.02,42.6,57.4,3.17,0.65,0,55.20732,"3H"
105011,83.5,79,21.6,49.7,0,0,111.05,-11.05,7.16,4.97,0,-9.709635,"7H"
886001,-47.2,454,3.8,32.9,0,0,92.3,7.7,5.38,3.29,0,7.03241,"7H"
681005,-186.2,1363,-20.8,-7.1,0,7.23999999999999,23.7,76.3,2.92,0,0,74.07204,"2H"
540089,-117.8,2044,34.7,23.6,0,0,0,106.44,8.47,2.36,0,94.912548,"1"
442002,16.7,1085,62.2,47.5,0,0,51.5,48.5,10,4.75,0,41.34625,"4H"
332004,-221.6,1132,2.9,34,0,14.32,46.8,53.2,5.29,3.4,0,48.57692,"3H"
800005,-269.6,1465,-10.9,-24.1,0,23.92,13.5,76.08,3.91,0,0,73.105272,"2A"
878001,-137.2,586,8.6,36.7,0,0,85.7,14.3,5.86,3.67,0,12.93721,"6H"
945006,57,819,101.7,144.3,0,0,74.05,25.95,10,10,0,20.76,"5H"
784003,-317.4,1632,-23.2,-28.8,0,33.48,0,66.52,2.68,0,0,64.737264,"2A"
497011,-131,1686,51,18.8,0,0,0,103.8,10,1.88,0,91.46856,"1"
544007,-204,2062,23.4,12.4,0,10.8,0,89.2,7.34,1.24,0,81.54664,"1"
965010,-61.7,496,11.7,37.3,0,0,90.2,9.8,6.17,3.73,0,8.8298,"7H"
975001,-163.8,497,9.4,8.1,0,2.76000000000001,90.15,9.84999999999999,5.94,0.81,0,9.18512499999999,"7H"
881002,-210.6,856,-8.6,21.9,0,12.12,72.2,27.8,4.14,2.19,0,26.04026,"5H"
345009,-155,1058,3.8,40.4,0,1,54.2,45.8,5.38,4.04,0,41.48564,"4H"
805002,-346.3,1559,-30.8,-38.9,0,39.26,4.09999999999999,60.74,1.92,0,0,59.573792,"3A"
251011,-164.1,1008,-0.2,19.9,0,2.82,59.2,40.8,4.98,1.99,0,37.95624,"4H"
318001,49.3,689,67.6,69.3,0,0,80.55,19.45,10,6.93,0,16.157115,"6H"
633029,-190.7,1292,-6.3,25.2,0,8.14,30.8,69.2,4.37,2.52,0,64.43212,"2H"
965031,-179,793,-6.2,16.8,0,5.8,75.35,24.65,4.38,1.68,0,23.15621,"5H"
492002,-73,1353,53.1,33,0,0,24.7,75.3,10,3.3,0,65.2851,"2H"
466016,-72.6,1293,69.9,45.4,0,0,30.7,69.3,10,4.54,0,59.22378,"3H"
446002,127.8,632,64.4,76.1,0,0,83.4,16.6,10,7.61,0,13.67674,"6H"
995018,-150.8,709,33.8,1.8,0,0.160000000000004,79.55,20.45,8.38,0.18,0,18.69948,"6H"
968008,-51.4,665,8.5,34.1,0,0,81.75,18.25,5.85,3.41,0,16.56005,"6H"
451001,59.1,660,62.4,70.5,0,0,82,18,10,7.05,0,14.931,"6H"
1022001,-107.5,772,19.2,43.6,0,0,76.4,23.6,6.92,4.36,0,20.93792,"5H"
729005,-254.8,1422,-18.8,-16.3,0,20.96,17.8,79.04,3.12,0,0,76.573952,"2AH"
540053,-68.8,1753,37.6,38.2,0,0,0,115.3,8.76,3.82,0,100.79526,"1"
523023,-35.2,1584,88.7,41.1,0,0,1.59999999999999,98.4,10,4.11,0,84.51576,"1"
643003,-210.6,1299,-7.2,21.1,0,12.12,30.1,69.9,4.28,2.11,0,65.43339,"2H"
439005,-40.6,1191,35.4,66.3,0,0,40.9,59.1,8.54,6.63,0,50.13453,"3H"
784002,-312.3,1617,-21.5,-26.2,0,32.46,0,67.54,2.85,0,0,65.61511,"2A"
184009,-14.9,300,16.3,42.4,0,0,100,0,6.63,4.24,0,0,"7H"
925019,-174.7,812,-5.6,37.6,0,4.94,74.4,25.6,4.44,3.76,0,23.5008,"5H"
522013,-50.7,1566,76.7,41.8,0,0,3.39999999999998,96.6,10,4.18,0,82.90212,"1"
664009,-232,1432,-7.4,19.2,0,16.4,16.8,83.2,4.26,1.92,0,78.05824,"2AH"
782011,-322.4,1638,-26.8,-31.1,0,34.48,0,65.52,2.32,0,0,63.999936,"2A"
812011,-384.3,1700,-44.7,-44,0,46.86,0,53.14,0.529999999999999,0,0,52.858358,"3A"
821001,-386.2,1719,-38.6,-47.6,0,47.24,0,52.76,1.14,0,0,52.158536,"3A"
957007,-222.8,1950,19.1,-3.7,0,14.56,0,85.44,6.91,0,0,79.536096,"2"
591029,-198.1,1241,-19.1,3.9,0,9.62,35.9,64.1,3.09,0.39,0,61.86932,"2H"
276016,-102.4,736,16.4,43.5,0,0,78.2,21.8,6.64,4.35,0,19.40418,"6H"
516066,-13.6,1612,79.7,36.4,0,0,0,101.2,10,3.64,0,87.39632,"1"
485018,-67.4,1356,54.6,29.5,0,0,24.4,75.6,10,2.95,0,65.8098,"2H"
472015,-17.3,1170,79.9,60.2,0,0,43,57,10,6.02,0,47.8686,"3H"
436005,17.5,931,59.3,75.4,0,0,66.9,33.1,10,7.54,0,27.29426,"5H"
552008,-232.1,1947,16.1,-0.1,0,16.42,0,83.58,6.61,0,0,78.055362,"2A"
912005,-126.3,526,7,45,0,0,88.7,11.3,5.7,4.5,0,10.1474,"6H"
763005,-287.6,1727,-22.6,-29,0,27.52,0,72.48,2.74,0,0,70.494048,"2A"
230002,-234.1,1058,6.1,21.4,0,16.82,54.2,45.8,5.61,2.14,0,42.2505,"4AH"
397021,-75.7,1225,20.8,65.6,0,0,37.5,62.5,7.08,6.56,0,53.975,"3H"
190007,-28.5,548,21.2,67.3,0,0,87.6,12.4,7.12,6.73,0,10.6826,"6H"
385011,-152.9,1265,7.1,42.5,0,0.580000000000002,33.5,66.5,5.71,4.25,0,59.8766,"3H"
500025,-121.9,1711,59.1,14.6,0,0,0,105.62,10,1.46,0,93.515948,"1"
715002,-213.9,1334,-5,3.7,0,12.78,26.6,73.4,4.5,0.37,0,69.82542,"2H"
527003,-83.6,1627,70.3,29.3,0,0,0,102.7,10,2.93,0,89.42089,"1"
840001,-250.3,1613,-11.7,-1.1,0,20.06,0,79.94,3.83,0,0,76.878298,"2A"
546004,-176.8,2003,30,16,0,5.36,0,94.64,8,1.6,0,85.55456,"1"
574018,-250.3,1295,-1.1,25.9,0,20.06,30.5,69.5,4.89,2.59,0,64.3014,"2AH"
813003,-336.8,1645,-30.7,-37.5,0,37.36,0,62.64,1.93,0,0,61.431048,"2A"
918047,-103.3,449,12.2,62.6,0,0,92.55,7.45,6.22,6.26,0,6.52024,"7H"
643005,-207.3,1270,-6.6,20.7,0,11.46,33,67,4.34,2.07,0,62.7053,"2H"
348015,-183.1,1189,-0.8,30.8,0,6.62,41.1,58.9,4.92,3.08,0,54.188,"3H"
980006,-199.4,892,-11.6,11.7,0,9.88,70.4,29.6,3.84,1.17,0,28.11704,"5H"
760001,-254.8,1541,-14.7,-17.7,0,20.96,5.89999999999998,79.04,3.53,0,0,76.249888,"2A"
463007,109.4,1031,82.4,79.9,0,0,56.9,43.1,10,7.99,0,35.34631,"4H"
959013,-135.7,1916,79.7,23.3,0,0,0,102.86,10,2.33,0,90.177362,"1"
646002,-216.7,1301,-7.1,19.4,0,13.34,29.9,70.1,4.29,1.94,0,65.73277,"2H"
541018,-167.7,2102,33.7,19,0,3.54,0,96.46,8.37,1.9,0,86.553558,"1"
386013,-154.5,1319,8.2,40.8,0,0.899999999999999,28.1,71.9,5.82,4.08,0,64.7819,"2H"
659003,-212.3,1260,-3.5,9.9,0,12.46,34,66,4.65,0.99,0,62.2776,"2H"
977016,-292.6,714,-21.1,-39.3,0,28.52,79.3,20.7,2.89,0,0,20.10177,"5AH"
401134,-119.9,1399,18.2,47.6,0,0,20.1,79.9,6.82,4.76,0,70.64758,"2H"
809012,-372.5,1642,-37.1,-46.6,0,44.5,0,55.5,1.29,0,0,54.78405,"3A"
465004,50.7,993,72.2,75.8,0,0,60.7,39.3,10,7.58,0,32.39106,"4H"
244018,-159.9,1209,-12.3,13.3,0,1.98,39.1,60.9,3.77,1.33,0,57.7941,"3H"
763006,-295.4,1711,-21.2,-31.7,0,29.08,0,70.92,2.88,0,0,68.877504,"2A"
479016,-49.4,1267,51.9,50.9,0,0,33.3,66.7,10,5.09,0,56.63497,"3H"
108011,24.1,180,19.9,40.3,0,0,106,-6,6.99,4.03,0,-5.3388,"7H"
353006,-193.6,1185,-1.9,36.7,0,8.72,41.5,58.5,4.81,3.67,0,53.5392,"3H"
372038,-148.1,1463,-1.6,33.8,0,0,13.7,86.3,4.84,3.38,0,79.20614,"2"
507002,-124.7,1668,57,18.7,0,0,0,105.06,10,1.87,0,92.589378,"1"
525008,-58.8,1599,77.9,30.5,0,0,0.0999999999999943,99.9,10,3.05,0,86.86305,"1"
1004006,-195.8,869,-2,-2.5,0,9.16,71.55,28.45,4.8,0,0,27.0844,"5H"
959022,-175.4,1985,61.1,10.5,0,5.08,0,94.92,10,1.05,0,84.43134,"1"
937010,-65.9,399,31.6,88.4,0,0,95.05,4.95,8.16,8.84,0,4.1085,"7H"
518014,-139.2,1768,54,21.9,0,0,0,102.16,10,2.19,0,89.706696,"1"
343003,-144.8,1014,8.3,46.1,0,0,58.6,41.4,5.83,4.61,0,37.07784,"4H"
233002,-88.8,663,13.1,39.9,0,0,81.85,18.15,6.31,3.99,0,16.28055,"6H"
392001,-125.3,1025,13.9,47.9,0,0,57.5,42.5,6.39,4.79,0,37.7485,"4H"
942012,125.6,1221,153.4,138.3,0,0,37.9,62.1,10,10,0,49.68,"3H"
418004,-13.1,1144,59,57.4,0,0,45.6,54.4,10,5.74,0,45.83744,"3H"
495005,-146.6,1716,43.6,12.2,0,0,0,100.68,9.36,1.22,0,90.028056,"1"
408008,-129.1,1484,18,43.3,0,0,11.6,88.4,6.8,4.33,0,78.56108,"2"
754003,-303.1,1597,-24,-30.1,0,30.62,0.299999999999983,69.38,2.6,0,0,67.57612,"2A"
516003,29.1,1504,108.2,49.6,0,0,9.59999999999999,90.4,10,4.96,0,76.87616,"2"
781003,-324.2,1556,-38.6,-35.3,0,34.84,4.39999999999998,65.16,1.14,0,0,64.417176,"2A"
729018,-297.5,1521,-18.9,-26,0,29.5,7.90000000000001,70.5,3.11,0,0,68.30745,"2A"
1011001,-316.2,1180,-11.2,-48.7,0,33.24,42,58,3.88,0,0,55.7496,"3AH"
943007,18.5,1310,86.3,90.2,0,0,29,71,10,9.02,0,57.4958,"3H"
832012,-339.2,1630,-27.2,-42.9,0,37.84,0,62.16,2.28,0,0,60.742752,"2A"
576011,-264.5,1326,-13.8,8.2,0,22.9,27.4,72.6,3.62,0.82,0,69.37656,"2AH"
540083,-128.5,2039,31.9,21.3,0,0,0,104.3,8.19,2.13,0,93.53624,"1"
576001,-256.2,1230,-1.5,21.4,0,21.24,37,63,4.85,2.14,0,58.5963,"3AH"
825009,-335.4,1606,-28.3,-37.7,0,37.08,0,62.92,2.17,0,0,61.554636,"2A"
961012,-50.5,644,44.2,121.3,0,0,82.8,17.2,9.42,10,0,13.85976,"6H"
920094,-92.6,610,2.5,33.3,0,0,84.5,15.5,5.25,3.33,0,14.1701,"6H"
824002,-348.2,1684,-32.1,-40.4,0,39.64,0,60.36,1.79,0,0,59.279556,"3A"
449003,56.8,661,66.5,61.1,0,0,81.95,18.05,10,6.11,0,15.142145,"6H"
782017,-326.7,1695,-29.6,-33.2,0,35.34,0,64.66,2.04,0,0,63.340936,"2A"
881003,-232.4,962,-12.5,17.2,0,16.48,63.8,36.2,3.75,1.72,0,34.21986,"4AH"
699001,-237.7,1280,-8.4,-9.7,0,17.54,32,68,4.16,0,0,65.1712,"2AH"
851001,-225.2,1708,-4.4,-10.1,0,15.04,0,84.96,4.56,0,0,81.085824,"1A"
